Name,SteamId,CsmId
'Blueberries' Buckshot | NSWC SEAL,176209284,1083601
★ Classic Knife | Fade (Minimal Wear),176092077,1073299
★ Classic Knife | Forest DDPAT (Battle-Scarred),176091950,1073290
★ Classic Knife | Forest DDPAT (Factory New),176100720,1078026
★ Classic Knife | Forest DDPAT (Field-Tested),176091995,1073266
★ Classic Knife | Forest DDPAT (Minimal Wear),176091992,1073343
★ Classic Knife | Forest DDPAT (Well-Worn),176092110,1073311
★ Classic Knife | Night Stripe (Battle-Scarred),176092012,1073318
★ Classic Knife | Night Stripe (Factory New),176096279,1073843
★ Classic Knife | Night Stripe (Field-Tested),176092000,1073258
★ Classic Knife | Night Stripe (Minimal Wear),176091973,1073330
★ Classic Knife | Night Stripe (Well-Worn),176092024,1073408
★ Classic Knife | Safari Mesh (Battle-Scarred),176091949,1073319
★ Classic Knife | Safari Mesh (Factory New),176092357,1073794
★ Classic Knife | Safari Mesh (Field-Tested),176091930,1073238
★ Classic Knife | Safari Mesh (Minimal Wear),176091974,1073321
★ Classic Knife | Safari Mesh (Well-Worn),176092028,1073301
★ Classic Knife | Scorched (Battle-Scarred),176091965,1073312
★ Classic Knife | Scorched (Factory New),176101205,1077854
★ Classic Knife | Scorched (Field-Tested),176091969,1073303
★ Classic Knife | Scorched (Minimal Wear),176092075,1073379
★ Classic Knife | Scorched (Well-Worn),176091997,1073334
★ Classic Knife | Slaughter (Factory New),176092001,1073255
★ Classic Knife | Slaughter (Field-Tested),176091990,1073281
★ Classic Knife | Slaughter (Minimal Wear),176091983,1073272
★ Classic Knife | Stained (Battle-Scarred),176091934,1073350
★ Classic Knife | Stained (Factory New),176092065,1073329
★ Classic Knife | Stained (Field-Tested),176092025,1073322
★ Classic Knife | Stained (Minimal Wear),176091945,1073300
★ Classic Knife | Stained (Well-Worn),176091920,1073148
★ Classic Knife | Urban Masked (Battle-Scarred),176091954,1073336
★ Classic Knife | Urban Masked (Factory New),176092475,1073308
★ Classic Knife | Urban Masked (Field-Tested),176091947,1073285
★ Classic Knife | Urban Masked (Minimal Wear),176092019,1073302
★ Classic Knife | Urban Masked (Well-Worn),176092017,1073369
★ Classic Knife,176091942,1073194
★ Driver Gloves | Black Tie (Battle-Scarred),176209656,1083943
★ Driver Gloves | Black Tie (Factory New),176211058,1084375
★ Driver Gloves | Black Tie (Field-Tested),176209242,1083752
★ Driver Gloves | Black Tie (Minimal Wear),176209654,1083981
★ Driver Gloves | Black Tie (Well-Worn),176209813,1084168
★ Driver Gloves | Convoy (Battle-Scarred),175854874,541
★ Driver Gloves | Convoy (Factory New),175876913,1790
★ Driver Gloves | Convoy (Field-Tested),175854491,3904
★ Driver Gloves | Convoy (Minimal Wear),175854720,1652
★ Driver Gloves | Convoy (Well-Worn),175855592,1462
★ Driver Gloves | Crimson Weave (Battle-Scarred),175854492,3391
★ Driver Gloves | Crimson Weave (Factory New),175859095,18205
★ Driver Gloves | Crimson Weave (Field-Tested),175854380,7292
★ Driver Gloves | Crimson Weave (Minimal Wear),175854593,1609
★ Driver Gloves | Crimson Weave (Well-Worn),175854506,10520
★ Driver Gloves | Diamondback (Battle-Scarred),175854521,1666
★ Driver Gloves | Diamondback (Factory New),175874582,2473
★ Driver Gloves | Diamondback (Field-Tested),175854795,3876
★ Driver Gloves | Diamondback (Minimal Wear),175854675,16224
★ Driver Gloves | Diamondback (Well-Worn),175854489,1551
★ Driver Gloves | Imperial Plaid (Battle-Scarred),175966959,24838
★ Driver Gloves | Imperial Plaid (Factory New),176005968,37148
★ Driver Gloves | Imperial Plaid (Field-Tested),175967060,22542
★ Driver Gloves | Imperial Plaid (Minimal Wear),175967477,25343
★ Driver Gloves | Imperial Plaid (Well-Worn),175967269,24453
★ Driver Gloves | King Snake (Battle-Scarred),175967125,22638
★ Driver Gloves | King Snake (Factory New),175977497,23287
★ Driver Gloves | King Snake (Field-Tested),175967213,24374
★ Driver Gloves | King Snake (Minimal Wear),175966805,27670
★ Driver Gloves | King Snake (Well-Worn),175967471,27289
★ Driver Gloves | Lunar Weave (Battle-Scarred),175854422,1628
★ Driver Gloves | Lunar Weave (Factory New),175872789,21229
★ Driver Gloves | Lunar Weave (Field-Tested),175854386,1487
★ Driver Gloves | Lunar Weave (Minimal Wear),175854468,12963
★ Driver Gloves | Lunar Weave (Well-Worn),175855445,727
★ Driver Gloves | Overtake (Battle-Scarred),175966935,21148
★ Driver Gloves | Overtake (Factory New),175980217,32340
★ Driver Gloves | Overtake (Field-Tested),175967141,26380
★ Driver Gloves | Overtake (Minimal Wear),175967433,24170
★ Driver Gloves | Overtake (Well-Worn),175966966,28102
★ Driver Gloves | Queen Jaguar (Battle-Scarred),176209755,1084082
★ Driver Gloves | Queen Jaguar (Factory New),176210906,1084263
★ Driver Gloves | Queen Jaguar (Field-Tested),176209604,1083485
★ Driver Gloves | Queen Jaguar (Minimal Wear),176209682,1084083
★ Driver Gloves | Queen Jaguar (Well-Worn),176209590,1084110
★ Driver Gloves | Racing Green (Battle-Scarred),175967012,22418
★ Driver Gloves | Racing Green (Factory New),175990024,27207
★ Driver Gloves | Racing Green (Field-Tested),175967075,23818
★ Driver Gloves | Racing Green (Minimal Wear),175967244,24438
★ Driver Gloves | Racing Green (Well-Worn),175967442,26920
★ Driver Gloves | Rezan the Red (Battle-Scarred),176209729,1083873
★ Driver Gloves | Rezan the Red (Factory New),176213785,1084344
★ Driver Gloves | Rezan the Red (Field-Tested),176209665,1083779
★ Driver Gloves | Rezan the Red (Minimal Wear),176209697,1083862
★ Driver Gloves | Rezan the Red (Well-Worn),176209985,1083994
★ Driver Gloves | Snow Leopard (Battle-Scarred),176209869,1084034
★ Driver Gloves | Snow Leopard (Factory New),176211361,1083995
★ Driver Gloves | Snow Leopard (Field-Tested),176209615,1083725
★ Driver Gloves | Snow Leopard (Minimal Wear),176209968,1083920
★ Driver Gloves | Snow Leopard (Well-Worn),176209635,1083887
★ Falchion Knife | Autotronic (Battle-Scarred),176263212,1087567
★ Falchion Knife | Autotronic (Factory New),176263260,1087693
★ Falchion Knife | Autotronic (Field-Tested),176263140,1087440
★ Falchion Knife | Autotronic (Minimal Wear),176263320,1087590
★ Falchion Knife | Autotronic (Well-Worn),176263693,1087664
★ Falchion Knife | Black Laminate (Battle-Scarred),176263216,1087592
★ Falchion Knife | Black Laminate (Factory New),176263553,1087740
★ Falchion Knife | Black Laminate (Field-Tested),176263173,1087502
★ Falchion Knife | Black Laminate (Minimal Wear),176263057,1087483
★ Falchion Knife | Black Laminate (Well-Worn),176263308,1087492
★ Falchion Knife | Blue Steel (Battle-Scarred),49430982,7297
★ Falchion Knife | Blue Steel (Factory New),49473120,18793
★ Falchion Knife | Blue Steel (Field-Tested),49419352,418
★ Falchion Knife | Blue Steel (Minimal Wear),49461582,3643
★ Falchion Knife | Blue Steel (Well-Worn),49422311,1586
★ Falchion Knife | Boreal Forest (Battle-Scarred),49473128,13676
★ Falchion Knife | Boreal Forest (Factory New),50767303,4861
★ Falchion Knife | Boreal Forest (Field-Tested),49440515,512
★ Falchion Knife | Boreal Forest (Minimal Wear),49576395,346
★ Falchion Knife | Boreal Forest (Well-Worn),49539755,7073
★ Falchion Knife | Bright Water (Battle-Scarred),176263478,1087671
★ Falchion Knife | Bright Water (Factory New),176263207,1087166
★ Falchion Knife | Bright Water (Field-Tested),176263222,1087438
★ Falchion Knife | Bright Water (Minimal Wear),176263172,1087486
★ Falchion Knife | Bright Water (Well-Worn),176263467,1088131
★ Falchion Knife | Case Hardened (Battle-Scarred),49539759,593
★ Falchion Knife | Case Hardened (Factory New),49705375,18616
★ Falchion Knife | Case Hardened (Field-Tested),49419347,1627
★ Falchion Knife | Case Hardened (Minimal Wear),49440521,16211
★ Falchion Knife | Case Hardened (Well-Worn),49399588,2558
★ Falchion Knife | Crimson Web (Battle-Scarred),49456211,1447
★ Falchion Knife | Crimson Web (Factory New),66108157,21234
★ Falchion Knife | Crimson Web (Field-Tested),49419393,2214
★ Falchion Knife | Crimson Web (Minimal Wear),49473133,1868
★ Falchion Knife | Crimson Web (Well-Worn),49461583,4035
★ Falchion Knife | Damascus Steel (Battle-Scarred),175881996,514
★ Falchion Knife | Damascus Steel (Factory New),175880994,2101
★ Falchion Knife | Damascus Steel (Field-Tested),175880573,793
★ Falchion Knife | Damascus Steel (Minimal Wear),175880738,501
★ Falchion Knife | Damascus Steel (Well-Worn),175881607,9842
★ Falchion Knife | Doppler (Factory New),175880775,1078359
★ Falchion Knife | Doppler (Minimal Wear),175883759,1078352
★ Falchion Knife | Doppler Black Pearl (Factory New),175880775,18614
★ Falchion Knife | Doppler Black Pearl (Minimal Wear),175883759,13277
★ Falchion Knife | Doppler Phase 1 (Factory New),175880775,11136
★ Falchion Knife | Doppler Phase 1 (Minimal Wear),175883759,18362
★ Falchion Knife | Doppler Phase 2 (Factory New),175880775,9572
★ Falchion Knife | Doppler Phase 2 (Minimal Wear),175883759,20122
★ Falchion Knife | Doppler Phase 3 (Factory New),175880775,9222
★ Falchion Knife | Doppler Phase 3 (Minimal Wear),175883759,22425
★ Falchion Knife | Doppler Phase 4 (Factory New),175880775,16300
★ Falchion Knife | Doppler Phase 4 (Minimal Wear),175883759,24359
★ Falchion Knife | Doppler Ruby (Factory New),175880775,4144
★ Falchion Knife | Doppler Ruby (Minimal Wear),175883759,20173
★ Falchion Knife | Doppler Sapphire (Factory New),175880775,1677
★ Falchion Knife | Doppler Sapphire (Minimal Wear),175883759,22220
★ Falchion Knife | Fade (Factory New),49419470,249
★ Falchion Knife | Fade (Minimal Wear),49576388,20201
★ Falchion Knife | Forest DDPAT (Battle-Scarred),49461579,929
★ Falchion Knife | Forest DDPAT (Factory New),49666415,716
★ Falchion Knife | Forest DDPAT (Field-Tested),49430981,12913
★ Falchion Knife | Forest DDPAT (Minimal Wear),49594439,1012
★ Falchion Knife | Forest DDPAT (Well-Worn),49539757,833
★ Falchion Knife | Freehand (Battle-Scarred),176263240,1087761
★ Falchion Knife | Freehand (Factory New),176263291,1087623
★ Falchion Knife | Freehand (Field-Tested),176262942,1087487
★ Falchion Knife | Freehand (Minimal Wear),176263326,1087452
★ Falchion Knife | Freehand (Well-Worn),176263206,1087692
★ Falchion Knife | Gamma Doppler (Factory New),176263139,1088527
★ Falchion Knife | Gamma Doppler (Minimal Wear),176263287,0
★ Falchion Knife | Gamma Doppler Emerald (Factory New),176263139,1087465
★ Falchion Knife | Gamma Doppler Emerald (Minimal Wear),176263287,1088251
★ Falchion Knife | Gamma Doppler Phase 1 (Factory New),176263139,1087461
★ Falchion Knife | Gamma Doppler Phase 1 (Minimal Wear),176263287,1087763
★ Falchion Knife | Gamma Doppler Phase 2 (Factory New),176263139,1087552
★ Falchion Knife | Gamma Doppler Phase 2 (Minimal Wear),176263287,1087770
★ Falchion Knife | Gamma Doppler Phase 3 (Factory New),176263139,1087554
★ Falchion Knife | Gamma Doppler Phase 3 (Minimal Wear),176263287,1087997
★ Falchion Knife | Gamma Doppler Phase 4 (Factory New),176263139,1087517
★ Falchion Knife | Gamma Doppler Phase 4 (Minimal Wear),176263287,1087663
★ Falchion Knife | Lore (Battle-Scarred),176263429,1087549
★ Falchion Knife | Lore (Factory New),176263421,1087611
★ Falchion Knife | Lore (Field-Tested),176263225,1087582
★ Falchion Knife | Lore (Minimal Wear),176262938,1087516
★ Falchion Knife | Lore (Well-Worn),176263314,1087742
★ Falchion Knife | Marble Fade (Factory New),175880698,9499
★ Falchion Knife | Marble Fade (Minimal Wear),175883030,2481
★ Falchion Knife | Night (Battle-Scarred),49419457,467
★ Falchion Knife | Night (Factory New),59453308,21474
★ Falchion Knife | Night (Field-Tested),49399565,10370
★ Falchion Knife | Night (Minimal Wear),49576393,1325
★ Falchion Knife | Night (Well-Worn),49710347,5431
★ Falchion Knife | Rust Coat (Battle-Scarred),175880270,1156
★ Falchion Knife | Rust Coat (Well-Worn),175881573,3611
★ Falchion Knife | Safari Mesh (Battle-Scarred),49419391,8755
★ Falchion Knife | Safari Mesh (Factory New),51652475,2176
★ Falchion Knife | Safari Mesh (Field-Tested),49440514,7288
★ Falchion Knife | Safari Mesh (Minimal Wear),49399590,7682
★ Falchion Knife | Safari Mesh (Well-Worn),49440530,13664
★ Falchion Knife | Scorched (Battle-Scarred),49440519,825
★ Falchion Knife | Scorched (Factory New),49694920,22879
★ Falchion Knife | Scorched (Field-Tested),49419456,544
★ Falchion Knife | Scorched (Minimal Wear),49359129,3940
★ Falchion Knife | Scorched (Well-Worn),49576397,13527
★ Falchion Knife | Slaughter (Factory New),49399583,208
★ Falchion Knife | Slaughter (Field-Tested),49625799,1498
★ Falchion Knife | Slaughter (Minimal Wear),49473130,803
★ Falchion Knife | Stained (Battle-Scarred),49487258,2015
★ Falchion Knife | Stained (Factory New),49666414,3368
★ Falchion Knife | Stained (Field-Tested),49419358,7103
★ Falchion Knife | Stained (Minimal Wear),49399550,4918
★ Falchion Knife | Stained (Well-Worn),49450572,4129
★ Falchion Knife | Tiger Tooth (Factory New),175880563,11096
★ Falchion Knife | Tiger Tooth (Minimal Wear),175881471,18650
★ Falchion Knife | Ultraviolet (Battle-Scarred),175880590,1249
★ Falchion Knife | Ultraviolet (Factory New),175894875,18613
★ Falchion Knife | Ultraviolet (Field-Tested),175880672,1506
★ Falchion Knife | Ultraviolet (Minimal Wear),175880741,2050
★ Falchion Knife | Ultraviolet (Well-Worn),175882202,10950
★ Falchion Knife | Urban Masked (Battle-Scarred),49431018,5422
★ Falchion Knife | Urban Masked (Factory New),49594442,2193
★ Falchion Knife | Urban Masked (Field-Tested),49365699,14976
★ Falchion Knife | Urban Masked (Minimal Wear),49399587,12565
★ Falchion Knife | Urban Masked (Well-Worn),49594438,114
★ Falchion Knife,49359126,1352
★ Flip Knife | Autotronic (Battle-Scarred),156280283,1830
★ Flip Knife | Autotronic (Factory New),156440943,20518
★ Flip Knife | Autotronic (Field-Tested),156209808,1702
★ Flip Knife | Autotronic (Minimal Wear),156259492,18482
★ Flip Knife | Autotronic (Well-Worn),157138169,9867
★ Flip Knife | Black Laminate (Battle-Scarred),156151897,13826
★ Flip Knife | Black Laminate (Factory New),156249200,19146
★ Flip Knife | Black Laminate (Field-Tested),156290235,13101
★ Flip Knife | Black Laminate (Minimal Wear),156425946,9355
★ Flip Knife | Black Laminate (Well-Worn),156425941,2391
★ Flip Knife | Blue Steel (Battle-Scarred),1338622,7114
★ Flip Knife | Blue Steel (Factory New),1461737,3905
★ Flip Knife | Blue Steel (Field-Tested),1322635,7319
★ Flip Knife | Blue Steel (Minimal Wear),1357370,13661
★ Flip Knife | Blue Steel (Well-Worn),1332143,10286
★ Flip Knife | Boreal Forest (Battle-Scarred),1359294,1292
★ Flip Knife | Boreal Forest (Factory New),1464768,26929
★ Flip Knife | Boreal Forest (Field-Tested),1322593,7140
★ Flip Knife | Boreal Forest (Minimal Wear),1322123,292
★ Flip Knife | Boreal Forest (Well-Worn),1388061,752
★ Flip Knife | Bright Water (Battle-Scarred),158075120,10440
★ Flip Knife | Bright Water (Factory New),156535454,17476
★ Flip Knife | Bright Water (Field-Tested),156200225,12682
★ Flip Knife | Bright Water (Minimal Wear),156209810,2548
★ Flip Knife | Bright Water (Well-Worn),157155492,19765
★ Flip Knife | Case Hardened (Battle-Scarred),1397881,3451
★ Flip Knife | Case Hardened (Factory New),1348279,18853
★ Flip Knife | Case Hardened (Field-Tested),1341792,9559
★ Flip Knife | Case Hardened (Minimal Wear),1340661,17459
★ Flip Knife | Case Hardened (Well-Worn),1354455,3160
★ Flip Knife | Crimson Web (Battle-Scarred),1341924,4945
★ Flip Knife | Crimson Web (Factory New),2137110,21230
★ Flip Knife | Crimson Web (Field-Tested),1321678,9420
★ Flip Knife | Crimson Web (Minimal Wear),1331409,11074
★ Flip Knife | Crimson Web (Well-Worn),1332144,1859
★ Flip Knife | Damascus Steel (Battle-Scarred),30096842,19820
★ Flip Knife | Damascus Steel (Factory New),29528365,2467
★ Flip Knife | Damascus Steel (Field-Tested),29222871,10542
★ Flip Knife | Damascus Steel (Minimal Wear),29215137,7823
★ Flip Knife | Damascus Steel (Well-Worn),29506131,20198
★ Flip Knife | Doppler (Factory New),29299516,1078361
★ Flip Knife | Doppler (Minimal Wear),29842592,1078357
★ Flip Knife | Doppler Black Pearl (Factory New),29299516,15845
★ Flip Knife | Doppler Black Pearl (Minimal Wear),29842592,28205
★ Flip Knife | Doppler Phase 1 (Factory New),29299516,9329
★ Flip Knife | Doppler Phase 1 (Minimal Wear),29842592,19033
★ Flip Knife | Doppler Phase 2 (Factory New),29299516,9619
★ Flip Knife | Doppler Phase 2 (Minimal Wear),29842592,17466
★ Flip Knife | Doppler Phase 3 (Factory New),29299516,13863
★ Flip Knife | Doppler Phase 3 (Minimal Wear),29842592,20081
★ Flip Knife | Doppler Phase 4 (Factory New),29299516,9549
★ Flip Knife | Doppler Phase 4 (Minimal Wear),29842592,20572
★ Flip Knife | Doppler Ruby (Factory New),29299516,5425
★ Flip Knife | Doppler Ruby (Minimal Wear),29842592,18668
★ Flip Knife | Doppler Sapphire (Factory New),29299516,15485
★ Flip Knife | Doppler Sapphire (Minimal Wear),29842592,19843
★ Flip Knife | Fade (Factory New),1321882,2333
★ Flip Knife | Fade (Minimal Wear),1322315,18783
★ Flip Knife | Forest DDPAT (Battle-Scarred),1340576,3633
★ Flip Knife | Forest DDPAT (Factory New),5659611,27090
★ Flip Knife | Forest DDPAT (Field-Tested),1321692,1679
★ Flip Knife | Forest DDPAT (Minimal Wear),1338031,1242
★ Flip Knife | Forest DDPAT (Well-Worn),1391134,3641
★ Flip Knife | Freehand (Battle-Scarred),157162558,18584
★ Flip Knife | Freehand (Factory New),156209811,7194
★ Flip Knife | Freehand (Field-Tested),156499011,13643
★ Flip Knife | Freehand (Minimal Wear),156140154,16184
★ Flip Knife | Freehand (Well-Worn),156912005,19757
★ Flip Knife | Gamma Doppler (Factory New),156249199,1078010
★ Flip Knife | Gamma Doppler (Minimal Wear),156686671,1078393
★ Flip Knife | Gamma Doppler Emerald (Factory New),156249199,15846
★ Flip Knife | Gamma Doppler Emerald (Minimal Wear),156686671,28376
